"method" "n" "iter" "satisficing.M1000" "satisficing.LB.Dur" "satisficing.LB.Max" "satisficing.aggregated" "regret_best.M1000" "regret_best.LB.Dur" "regret_best.LB.Max"
"19" "clhs" 50 19 0.927050590515137 0.93845796585083 0.980323255062103 0.935795247554779 0.953429460525513 0.93509441614151 0.865702509880066
"20" "clhs" 50 20 0.931203067302704 0.941939473152161 0.983325779438019 0.923366844654083 0.925203442573547 0.938153147697449 0.944255471229553
"21" "clhs" 50 21 0.946594953536987 0.939391851425171 0.977148711681366 0.945922553539276 0.926045060157776 0.919384956359863 0.868102312088013
"22" "clhs" 50 22 0.957529306411743 0.940727293491364 0.983705878257751 0.956045985221863 0.92523467540741 0.927249193191528 0.954200863838196
"23" "clhs" 50 23 0.957656264305115 0.942559659481049 0.9788618683815 0.95204496383667 0.944340467453003 0.917693316936493 0.862096071243286
"24" "clhs" 50 24 0.946519136428833 0.932949364185333 0.967637419700623 0.948554456233978 0.918953835964203 0.928078413009644 0.868951261043549
"25" "clhs" 50 25 0.943180322647095 0.950870096683502 0.985921800136566 0.952086746692657 0.912384271621704 0.889967620372772 0.914560437202454
"26" "clhs" 50 26 0.950499355792999 0.943941473960876 0.979918956756592 0.946100354194641 0.935227632522583 0.933355212211609 0.876685202121735
"27" "clhs" 50 27 0.943051934242249 0.950524032115936 0.983885586261749 0.941266357898712 0.939692258834839 0.931033313274384 0.934471249580383
"28" "clhs" 50 28 0.946886241436005 0.916439414024353 0.984209418296814 0.940344989299774 0.944835186004639 0.89006507396698 0.936214208602905
"29" "clhs" 50 29 0.952521026134491 0.919373571872711 0.981552124023438 0.951503813266754 0.947854101657867 0.932548642158508 0.926470518112183
"30" "clhs" 50 30 0.959614515304565 0.920255541801453 0.980611741542816 0.945565581321716 0.925189793109894 0.931811630725861 0.951092302799225
"31" "clhs" 100 1 0.962760806083679 0.938389778137207 0.988061726093292 0.958756566047668 0.937178015708923 0.925899386405945 0.866212785243988
"32" "clhs" 100 2 0.963508725166321 0.957497239112854 0.98056548833847 0.965946078300476 0.949710786342621 0.936957061290741 0.880859792232513
"33" "clhs" 100 3 0.969483494758606 0.957216620445251 0.984810471534729 0.961028218269348 0.959380805492401 0.9620361328125 0.958484351634979
"34" "clhs" 100 4 0.966816008090973 0.946971476078033 0.990447103977203 0.964670717716217 0.946039438247681 0.905742168426514 0.936841785907745
"35" "clhs" 100 5 0.962297976016998 0.945226073265076 0.989777147769928 0.960096180438995 0.955375730991364 0.950336098670959 0.958674073219299
"36" "clhs" 100 6 0.965695083141327 0.955382645130157 0.987374424934387 0.966710209846497 0.948682188987732 0.948942840099335 0.951700150966644
"37" "clhs" 100 7 0.964761078357697 0.961483120918274 0.991442739963531 0.958107650279999 0.957585871219635 0.953379929065704 0.964328527450562
"38" "clhs" 100 8 0.958011209964752 0.95725953578949 0.989322543144226 0.947940349578857 0.953754186630249 0.945558190345764 0.963409721851349
"39" "clhs" 100 9 0.972861349582672 0.963904142379761 0.99108624458313 0.953859627246857 0.952376961708069 0.957497954368591 0.966568052768707
"40" "clhs" 100 10 0.961534738540649 0.959560215473175 0.988447546958923 0.960665225982666 0.951675534248352 0.927562415599823 0.934417188167572
"41" "clhs" 100 11 0.97537487745285 0.95885705947876 0.990555346012115 0.969532132148743 0.948666930198669 0.943578481674194 0.934941530227661
"42" "clhs" 100 12 0.959845185279846 0.970346748828888 0.986987888813019 0.964062750339508 0.949131548404694 0.953892707824707 0.875769913196564
"43" "clhs" 100 13 0.966912031173706 0.959809541702271 0.991977334022522 0.94723641872406 0.944213092327118 0.914244592189789 0.914181411266327
"44" "clhs" 100 14 0.964346528053284 0.957339227199554 0.992101073265076 0.96608579158783 0.940661013126373 0.957248508930206 0.906781852245331
"45" "clhs" 100 15 0.970989942550659 0.95946329832077 0.991852223873138 0.968273460865021 0.951297342777252 0.958498179912567 0.958455979824066
"46" "clhs" 100 16 0.970239758491516 0.954279065132141 0.989483892917633 0.962277412414551 0.94945102930069 0.958959996700287 0.942419350147247
"47" "clhs" 100 17 0.960248112678528 0.963825404644012 0.983140826225281 0.950609028339386 0.947998881340027 0.961572170257568 0.950800895690918
"48" "clhs" 100 18 0.970060348510742 0.959817707538605 0.990078330039978 0.965645372867584 0.95304948091507 0.939057528972626 0.862667262554169
"49" "clhs" 100 19 0.967370867729187 0.960226833820343 0.988800466060638 0.962758302688599 0.95034247636795 0.925057232379913 0.981144964694977
"50" "clhs" 100 20 0.965821027755737 0.963159441947937 0.988874852657318 0.957703948020935 0.955321907997131 0.949519395828247 0.952298939228058
"51" "clhs" 100 21 0.959338068962097 0.960295915603638 0.990810692310333 0.94971764087677 0.954693496227264 0.945325613021851 0.906768560409546
"52" "clhs" 100 22 0.958683490753174 0.955064415931702 0.987968862056732 0.961469769477844 0.952970623970032 0.954897582530975 0.92719703912735
"53" "clhs" 100 23 0.970398366451263 0.966815531253815 0.989213109016418 0.966554880142212 0.952529311180115 0.947608232498169 0.913831412792206
"54" "clhs" 100 24 0.9640793800354 0.957312822341919 0.990083277225494 0.965396106243134 0.954591810703278 0.970902144908905 0.951527714729309
"55" "clhs" 100 25 0.960548877716064 0.958400249481201 0.987354934215546 0.961425125598907 0.949079871177673 0.935177326202393 0.931418240070343
"56" "clhs" 100 26 0.95365297794342 0.952359259128571 0.991151928901672 0.948954045772552 0.960736393928528 0.948235929012299 0.900315463542938
"57" "clhs" 100 27 0.969142079353333 0.966188013553619 0.986451983451843 0.954218685626984 0.957595765590668 0.957945346832275 0.965362071990967
"58" "clhs" 100 28 0.966398596763611 0.959436595439911 0.986653447151184 0.962897777557373 0.953764975070953 0.93428760766983 0.951180100440979
"59" "clhs" 100 29 0.967462122440338 0.966082990169525 0.99079954624176 0.968559801578522 0.945534706115723 0.956890225410461 0.941447675228119
"60" "clhs" 100 30 0.966190099716187 0.960277438163757 0.985568881034851 0.953874588012695 0.941685080528259 0.9515300989151 0.953305065631866
"61" "clhs" 150 1 0.977177560329437 0.974142491817474 0.994059801101685 0.974384486675262 0.954208135604858 0.966357350349426 0.920426845550537
"62" "clhs" 150 2 0.973647713661194 0.969392061233521 0.991628050804138 0.971876442432404 0.961731255054474 0.947641134262085 0.975236296653748
"63" "clhs" 150 3 0.973154366016388 0.960504174232483 0.993518233299255 0.967909455299377 0.968486726284027 0.964848458766937 0.932391464710236
"64" "clhs" 150 4 0.975429534912109 0.971118032932281 0.992090225219727 0.972936928272247 0.96086460351944 0.949608087539673 0.963939249515533
"65" "clhs" 150 5 0.978167831897736 0.974719762802124 0.993157804012299 0.979048252105713 0.965294003486633 0.964857339859009 0.985638439655304
"66" "clhs" 150 6 0.975292921066284 0.967340588569641 0.988655149936676 0.966708183288574 0.964155912399292 0.972582995891571 0.956859111785889
"67" "clhs" 150 7 0.971848130226135 0.959173977375031 0.989736139774323 0.968562304973602 0.943763673305511 0.966824114322662 0.955812096595764
"68" "clhs" 150 8 0.974078595638275 0.972076892852783 0.993204414844513 0.970797300338745 0.964589059352875 0.964850246906281 0.92046070098877
"69" "clhs" 150 9 0.973581254482269 0.96519535779953 0.989599168300629 0.97250908613205 0.966389656066895 0.964631080627441 0.95172780752182
"70" "clhs" 150 10 0.974465847015381 0.968827366828918 0.992030382156372 0.973011195659637 0.958164215087891 0.944053649902344 0.952375113964081
"71" "clhs" 150 11 0.977421820163727 0.974718451499939 0.994159162044525 0.968092978000641 0.961377501487732 0.975020408630371 0.95637458562851
"72" "clhs" 150 12 0.973351776599884 0.973010838031769 0.992921650409698 0.974881291389465 0.963882207870483 0.969550907611847 0.972520053386688
"73" "clhs" 150 13 0.974025726318359 0.968119084835052 0.991732239723206 0.970426201820374 0.958841145038605 0.955317914485931 0.880014777183533
"74" "clhs" 150 14 0.97697913646698 0.970803916454315 0.993632197380066 0.974804997444153 0.964353978633881 0.967442750930786 0.962492048740387
"75" "clhs" 150 15 0.976264297962189 0.972485482692719 0.99202561378479 0.974609673023224 0.961897134780884 0.957463324069977 0.958607256412506
"76" "clhs" 150 16 0.972802221775055 0.971950232982635 0.992639780044556 0.974385201931 0.957247674465179 0.961593449115753 0.948593497276306
"77" "clhs" 150 17 0.972692251205444 0.970462739467621 0.99250602722168 0.975945770740509 0.960708856582642 0.963926374912262 0.926325440406799
"78" "clhs" 150 18 0.977193653583527 0.963560938835144 0.99389111995697 0.97360223531723 0.959167242050171 0.9687380194664 0.974725782871246
"79" "clhs" 150 19 0.978594303131104 0.968495428562164 0.990684032440186 0.978064596652985 0.958989441394806 0.968151390552521 0.961746692657471
"80" "clhs" 150 20 0.972151160240173 0.964769899845123 0.992179691791534 0.972568869590759 0.968632638454437 0.957314670085907 0.971178889274597
"81" "clhs" 150 21 0.978705227375031 0.970450580120087 0.990391194820404 0.971418142318726 0.962370097637177 0.966758668422699 0.955211877822876
"82" "clhs" 150 22 0.978556036949158 0.971354246139526 0.989712119102478 0.9759920835495 0.96411007642746 0.966288328170776 0.966403961181641
"83" "clhs" 150 23 0.976474106311798 0.969338595867157 0.99093359708786 0.975060641765594 0.967485308647156 0.96205061674118 0.930615067481995
"84" "clhs" 150 24 0.972985625267029 0.9756880402565 0.992946207523346 0.977057814598083 0.962615668773651 0.961405694484711 0.954274952411652
"85" "clhs" 150 25 0.970395922660828 0.971992492675781 0.99220860004425 0.968288660049438 0.959880948066711 0.939420640468597 0.933092057704926
"86" "clhs" 150 26 0.970819592475891 0.96680349111557 0.990413188934326 0.965689420700073 0.963226079940796 0.974227130413055 0.945006370544434
"87" "clhs" 150 27 0.968715488910675 0.96885347366333 0.988707065582275 0.965300559997559 0.956398367881775 0.966043710708618 0.917060077190399
"88" "clhs" 150 28 0.971594214439392 0.972811698913574 0.994631469249725 0.970202326774597 0.966906249523163 0.969330132007599 0.972607493400574
"89" "clhs" 150 29 0.978039681911469 0.963475227355957 0.992112159729004 0.967922210693359 0.962401032447815 0.958317697048187 0.941269040107727
"90" "clhs" 150 30 0.973819077014923 0.969338655471802 0.992434024810791 0.967623293399811 0.957387685775757 0.943637669086456 0.878014087677002
"91" "clhs" 200 1 0.979198515415192 0.980197191238403 0.994345128536224 0.977244913578033 0.968015193939209 0.966659903526306 0.936403810977936
"92" "clhs" 200 2 0.982645392417908 0.971646845340729 0.994387328624725 0.983336210250854 0.970249712467194 0.968261897563934 0.968942701816559
"93" "clhs" 200 3 0.979238331317902 0.977423071861267 0.994465947151184 0.974190592765808 0.968838036060333 0.973945260047913 0.964135766029358
"94" "clhs" 200 4 0.981308102607727 0.967826724052429 0.994053959846497 0.980510711669922 0.958920240402222 0.968817055225372 0.968276619911194
"95" "clhs" 200 5 0.973056137561798 0.973120450973511 0.994133114814758 0.969014883041382 0.965079009532928 0.967718064785004 0.987173497676849
"96" "clhs" 200 6 0.982503116130829 0.973904669284821 0.992647886276245 0.97406667470932 0.967895567417145 0.970010995864868 0.941547691822052
"97" "clhs" 200 7 0.981128454208374 0.977035820484161 0.993896782398224 0.975085198879242 0.970094263553619 0.96383661031723 0.927759766578674
"98" "clhs" 200 8 0.98232102394104 0.977113544940948 0.994757950305939 0.97932505607605 0.968415439128876 0.965833008289337 0.969325840473175
"99" "clhs" 200 9 0.974730312824249 0.979316651821136 0.995143175125122 0.971677958965302 0.970181107521057 0.971484303474426 0.985231935977936
"100" "clhs" 200 10 0.981165170669556 0.975616872310638 0.991587340831757 0.970255315303802 0.972148716449738 0.971173107624054 0.963417768478394
"101" "clhs" 200 11 0.979166030883789 0.970464944839478 0.991575300693512 0.975082695484161 0.959003329277039 0.974290311336517 0.945787727832794
"102" "clhs" 200 12 0.979343771934509 0.973704516887665 0.993872940540314 0.979019284248352 0.964896619319916 0.972068548202515 0.972309410572052
"103" "clhs" 200 13 0.978225409984589 0.975222826004028 0.99438488483429 0.977075219154358 0.970210552215576 0.966153740882874 0.921828150749207
"104" "clhs" 200 14 0.979741513729095 0.972716093063354 0.992852568626404 0.977125227451324 0.960795819759369 0.975915312767029 0.956349194049835
"105" "clhs" 200 15 0.982958436012268 0.970491588115692 0.992512226104736 0.977216958999634 0.963487803936005 0.969168841838837 0.920700371265411
"106" "clhs" 200 16 0.983364284038544 0.979206264019012 0.991486966609955 0.977413177490234 0.964580714702606 0.974738299846649 0.947591841220856
"107" "clhs" 200 17 0.984773695468903 0.981352388858795 0.994184970855713 0.980869650840759 0.958117425441742 0.964784443378448 0.93065083026886
"108" "clhs" 200 18 0.979028582572937 0.969868242740631 0.994432032108307 0.973116815090179 0.96449875831604 0.953153848648071 0.937440872192383
"109" "clhs" 200 19 0.977256894111633 0.976773798465729 0.99040824174881 0.97657722234726 0.961941242218018 0.971124351024628 0.965262413024902
"110" "clhs" 200 20 0.974497258663177 0.97749137878418 0.993568539619446 0.972681879997253 0.968532860279083 0.96966141462326 0.930253446102142
"111" "clhs" 200 21 0.978034555912018 0.973665297031403 0.992828965187073 0.977986454963684 0.971367835998535 0.973722338676453 0.965280711650848
"112" "clhs" 200 22 0.98197203874588 0.976174771785736 0.994227051734924 0.976196110248566 0.97120064496994 0.96190220117569 0.977895140647888
"113" "clhs" 200 23 0.979627728462219 0.970739006996155 0.992763221263885 0.975848615169525 0.958047270774841 0.960886299610138 0.911642074584961
"114" "clhs" 200 24 0.983275890350342 0.97860449552536 0.992540061473846 0.983173131942749 0.961063325405121 0.962477624416351 0.95619922876358
"115" "clhs" 200 25 0.983349204063416 0.973684668540955 0.994299292564392 0.976060152053833 0.966869950294495 0.970636487007141 0.969424843788147
"116" "clhs" 200 26 0.98074859380722 0.977023482322693 0.992230653762817 0.981519937515259 0.967363655567169 0.969960689544678 0.964473843574524
"117" "clhs" 200 27 0.97675234079361 0.977195918560028 0.992851197719574 0.972443759441376 0.964951694011688 0.97056257724762 0.980859816074371
"118" "clhs" 200 28 0.98042631149292 0.972395718097687 0.99299031496048 0.979590773582458 0.969214141368866 0.972749650478363 0.972275793552399
"119" "clhs" 200 29 0.982462227344513 0.977996647357941 0.994333028793335 0.980278789997101 0.960943043231964 0.951309978961945 0.943007290363312
"120" "clhs" 200 30 0.978012681007385 0.978455781936646 0.992429912090302 0.980345904827118 0.965580403804779 0.973788440227509 0.949445843696594
"121" "clhs" 250 1 0.98334538936615 0.982635498046875 0.995842516422272 0.980636537075043 0.960399448871613 0.97281414270401 0.911741197109222
"122" "clhs" 250 2 0.983690023422241 0.981832683086395 0.995551407337189 0.978376686573029 0.974169552326202 0.97762656211853 0.938319683074951
"123" "clhs" 250 3 0.984924674034119 0.982236623764038 0.994745552539825 0.985107183456421 0.974874913692474 0.977469563484192 0.957457602024078
"124" "clhs" 250 4 0.982576906681061 0.980784058570862 0.995996057987213 0.981406986713409 0.964179933071136 0.961013197898865 0.965591430664062
"125" "clhs" 250 5 0.986790657043457 0.98394250869751 0.994811236858368 0.984533071517944 0.966058790683746 0.968481183052063 0.931745111942291
"126" "clhs" 250 6 0.979557156562805 0.979097247123718 0.995425462722778 0.975810766220093 0.973746478557587 0.973605334758759 0.972988724708557
"127" "clhs" 250 7 0.983812391757965 0.977794826030731 0.996094644069672 0.980761110782623 0.963595271110535 0.956226050853729 0.961517930030823
"128" "clhs" 250 8 0.981185555458069 0.982218980789185 0.994420766830444 0.982862889766693 0.976256906986237 0.972149550914764 0.974443435668945
"129" "clhs" 250 9 0.984878420829773 0.97582483291626 0.99503231048584 0.982880115509033 0.968346655368805 0.966497242450714 0.974008440971375
"130" "clhs" 250 10 0.978801846504211 0.979597687721252 0.99419629573822 0.981391370296478 0.972029685974121 0.977271676063538 0.972093939781189
"131" "clhs" 250 11 0.983203172683716 0.979987382888794 0.993746817111969 0.981968104839325 0.968068897724152 0.970025539398193 0.956485152244568
"132" "clhs" 250 12 0.985679626464844 0.981139481067657 0.994534969329834 0.983565390110016 0.970241785049438 0.964822351932526 0.964107632637024
"133" "clhs" 250 13 0.983445346355438 0.979418337345123 0.994326055049896 0.98323529958725 0.974892854690552 0.970440924167633 0.967383086681366
"134" "clhs" 250 14 0.985113739967346 0.979381144046783 0.993109524250031 0.982092261314392 0.975801706314087 0.966190874576569 0.956497967243195
"135" "clhs" 250 15 0.98059868812561 0.979883909225464 0.995363771915436 0.980442881584167 0.966495335102081 0.966160118579865 0.922957420349121
"136" "clhs" 250 16 0.981712222099304 0.981466889381409 0.995842754840851 0.980439305305481 0.965392649173737 0.963320732116699 0.966269373893738
"137" "clhs" 250 17 0.984396755695343 0.979184985160828 0.994161367416382 0.985072672367096 0.969508647918701 0.975280046463013 0.969392478466034
"138" "clhs" 250 18 0.981898725032806 0.974079847335815 0.995358407497406 0.980414509773254 0.970387279987335 0.967469871044159 0.945976257324219
"139" "clhs" 250 19 0.973598420619965 0.979383170604706 0.993488848209381 0.973872184753418 0.96600866317749 0.975012481212616 0.977280557155609
"140" "clhs" 250 20 0.979150593280792 0.976096868515015 0.995736718177795 0.973232746124268 0.967388391494751 0.963001072406769 0.937651753425598
"141" "clhs" 250 21 0.984154880046844 0.97867739200592 0.993337869644165 0.973078548908234 0.961419641971588 0.96001660823822 0.970437407493591
"142" "clhs" 250 22 0.982545256614685 0.976626753807068 0.99506014585495 0.98317289352417 0.978276968002319 0.975143253803253 0.978855013847351
"143" "clhs" 250 23 0.980155766010284 0.983668327331543 0.996892154216766 0.985136270523071 0.972303032875061 0.964239597320557 0.957703828811646
"144" "clhs" 250 24 0.984102547168732 0.982046365737915 0.996015310287476 0.982223451137543 0.96795928478241 0.956064462661743 0.944438278675079
"145" "clhs" 250 25 0.984988510608673 0.98293000459671 0.994884252548218 0.984777688980103 0.969114243984222 0.973689019680023 0.975668549537659
"146" "clhs" 250 26 0.98323917388916 0.97510814666748 0.995444416999817 0.982059478759766 0.969122648239136 0.962585389614105 0.943402409553528
"147" "clhs" 250 27 0.983410835266113 0.981059551239014 0.994514405727386 0.984532177448273 0.964809417724609 0.966699719429016 0.964700639247894
"148" "clhs" 250 28 0.983295857906342 0.978313982486725 0.994095683097839 0.985094249248505 0.968446671962738 0.970547735691071 0.957853078842163
"149" "clhs" 250 29 0.981075823307037 0.971753120422363 0.994380533695221 0.978845715522766 0.971529304981232 0.973870038986206 0.94481086730957
"150" "clhs" 250 30 0.984865188598633 0.985280334949493 0.995821893215179 0.986922562122345 0.965937793254852 0.972684919834137 0.970638334751129
"151" "clhs" 300 1 0.985950708389282 0.984534382820129 0.996395587921143 0.987354278564453 0.976113140583038 0.976175487041473 0.982931852340698
"152" "clhs" 300 2 0.986679494380951 0.979451715946198 0.997391402721405 0.987116992473602 0.973156809806824 0.962267220020294 0.916300177574158
"153" "clhs" 300 3 0.989715456962585 0.986297070980072 0.996196031570435 0.988919198513031 0.971721887588501 0.972646594047546 0.937191903591156
"154" "clhs" 300 4 0.987703680992126 0.978367626667023 0.99723219871521 0.987880408763885 0.969712257385254 0.972802400588989 0.931562781333923
"155" "clhs" 300 5 0.986467480659485 0.982130944728851 0.99639505147934 0.984977602958679 0.97941666841507 0.982280135154724 0.974210977554321
"156" "clhs" 300 6 0.986530780792236 0.985207438468933 0.99734491109848 0.988152801990509 0.974561274051666 0.977614164352417 0.943687975406647
"157" "clhs" 300 7 0.984444260597229 0.980021774768829 0.996760785579681 0.985058844089508 0.977474629878998 0.975685954093933 0.94791966676712
"158" "clhs" 300 8 0.985214293003082 0.978212594985962 0.996780157089233 0.988800585269928 0.973129749298096 0.979683101177216 0.936904430389404
"159" "clhs" 300 9 0.984047174453735 0.977977156639099 0.996840417385101 0.98624861240387 0.96889454126358 0.974341690540314 0.959235072135925
"160" "clhs" 300 10 0.988145649433136 0.984877705574036 0.996017336845398 0.988223373889923 0.976518273353577 0.97827410697937 0.947266459465027
"161" "clhs" 300 11 0.986889004707336 0.986064791679382 0.997198283672333 0.986967504024506 0.977230191230774 0.976039052009583 0.978863179683685
"162" "clhs" 300 12 0.986888825893402 0.979270935058594 0.996667325496674 0.986750543117523 0.976749837398529 0.976981580257416 0.946684956550598
"163" "clhs" 300 13 0.988592863082886 0.978223621845245 0.996879696846008 0.985440731048584 0.971774280071259 0.964213252067566 0.902080118656158
"164" "clhs" 300 14 0.981344878673553 0.981351315975189 0.995950877666473 0.982760965824127 0.966029703617096 0.963538348674774 0.934235751628876
"165" "clhs" 300 15 0.987049221992493 0.985370755195618 0.99581104516983 0.987924516201019 0.968193590641022 0.974067807197571 0.926199793815613
"166" "clhs" 300 16 0.984770655632019 0.977899372577667 0.996553659439087 0.984601676464081 0.973849952220917 0.971328496932983 0.927262544631958
"167" "clhs" 300 17 0.98709374666214 0.981725752353668 0.994687914848328 0.985035419464111 0.975826621055603 0.975567638874054 0.897849202156067
"168" "clhs" 300 18 0.983823001384735 0.974670648574829 0.996608078479767 0.981619894504547 0.969392359256744 0.967797756195068 0.915071785449982
"169" "clhs" 300 19 0.987783133983612 0.986629366874695 0.997524201869965 0.985460162162781 0.971580445766449 0.981988191604614 0.941924333572388
"170" "clhs" 300 20 0.98822021484375 0.986168026924133 0.995597779750824 0.98886775970459 0.973262906074524 0.979442179203033 0.96436482667923
"171" "clhs" 300 21 0.986279249191284 0.982206284999847 0.995704531669617 0.986572921276093 0.972498714923859 0.974352717399597 0.944281399250031
"172" "clhs" 300 22 0.987409234046936 0.987497985363007 0.99594908952713 0.989574491977692 0.975496292114258 0.978944182395935 0.97947758436203
"173" "clhs" 300 23 0.987496674060822 0.986302077770233 0.996109366416931 0.987143397331238 0.972038388252258 0.979211032390594 0.965518355369568
"174" "clhs" 300 24 0.988151431083679 0.981361210346222 0.997012436389923 0.986911475658417 0.976893723011017 0.979001581668854 0.980425477027893
"175" "clhs" 300 25 0.988003492355347 0.985288977622986 0.995611369609833 0.986938238143921 0.973269104957581 0.970757126808167 0.950438439846039
"176" "clhs" 300 26 0.984965264797211 0.98382979631424 0.997377932071686 0.98683112859726 0.974788248538971 0.980323731899261 0.939198195934296
"177" "clhs" 300 27 0.985958278179169 0.984645009040833 0.996946454048157 0.986744940280914 0.97699898481369 0.98067569732666 0.953900814056396
"178" "clhs" 300 28 0.984573245048523 0.987715363502502 0.996581494808197 0.983958005905151 0.978097021579742 0.980983197689056 0.983389914035797
"179" "clhs" 300 29 0.985817134380341 0.981794714927673 0.996302962303162 0.985343277454376 0.970604181289673 0.960790872573853 0.911731243133545
"180" "clhs" 300 30 0.989083170890808 0.986652910709381 0.996641218662262 0.986368775367737 0.971540093421936 0.980124115943909 0.936976432800293
"181" "clhs" 350 1 0.990733504295349 0.985729575157166 0.996880769729614 0.990330159664154 0.984410345554352 0.984079658985138 0.974380195140839
"182" "clhs" 350 2 0.991808295249939 0.987213969230652 0.99676114320755 0.989525616168976 0.977560222148895 0.973840117454529 0.952934086322784
"183" "clhs" 350 3 0.991171360015869 0.989218533039093 0.99726539850235 0.989726483821869 0.982070744037628 0.983228087425232 0.978359460830688
"184" "clhs" 350 4 0.990858018398285 0.98885053396225 0.996482372283936 0.991794526576996 0.978743314743042 0.979814052581787 0.980895102024078
"185" "clhs" 350 5 0.991387188434601 0.988036334514618 0.997557640075684 0.988865673542023 0.986910581588745 0.984559834003448 0.982566893100739
"186" "clhs" 350 6 0.990257799625397 0.988944172859192 0.997191727161407 0.98714804649353 0.972990095615387 0.981662154197693 0.958186984062195
"187" "clhs" 350 7 0.990146934986115 0.986867964267731 0.997020125389099 0.989667654037476 0.980092465877533 0.980288863182068 0.96548467874527
"188" "clhs" 350 8 0.992295682430267 0.986892640590668 0.997212469577789 0.990145564079285 0.976843237876892 0.978004515171051 0.976273655891418
"189" "clhs" 350 9 0.988381564617157 0.986886262893677 0.997125923633575 0.986756980419159 0.977082014083862 0.979472398757935 0.975237011909485
"190" "clhs" 350 10 0.991587519645691 0.987487971782684 0.997551143169403 0.992077887058258 0.979007184505463 0.981621205806732 0.957035839557648
"191" "clhs" 350 11 0.992653489112854 0.988929510116577 0.997915804386139 0.989498019218445 0.980493128299713 0.981019139289856 0.944844424724579
"192" "clhs" 350 12 0.990838766098022 0.98731517791748 0.997464776039124 0.989799976348877 0.9773029088974 0.978161871433258 0.973156571388245
"193" "clhs" 350 13 0.990739703178406 0.987878859043121 0.997026085853577 0.984095871448517 0.973490357398987 0.980679154396057 0.979869902133942
"194" "clhs" 350 14 0.984433710575104 0.988411724567413 0.997046291828156 0.98758190870285 0.975512266159058 0.977567672729492 0.97699373960495
"195" "clhs" 350 15 0.989932060241699 0.988712131977081 0.997616946697235 0.986452639102936 0.982127070426941 0.980020463466644 0.965737521648407
"196" "clhs" 350 16 0.985802531242371 0.985705256462097 0.997676730155945 0.980629682540894 0.975341200828552 0.973191320896149 0.965080857276917
"197" "clhs" 350 17 0.989075243473053 0.986215889453888 0.996321976184845 0.990609407424927 0.981491088867188 0.984968900680542 0.985541939735413
"198" "clhs" 350 18 0.990513563156128 0.986173570156097 0.99646931886673 0.985301792621613 0.981771230697632 0.974929869174957 0.952267527580261
"199" "clhs" 350 19 0.991827011108398 0.984586298465729 0.997126221656799 0.989012539386749 0.982400000095367 0.97642719745636 0.938867926597595
"200" "clhs" 350 20 0.990858256816864 0.988906562328339 0.995917856693268 0.988788902759552 0.981226682662964 0.984297692775726 0.981060206890106
